Time,Current_X,Current_Y,Path_X,Path_Y
142.193,140.54,-8.87076,140.54,-8.87076
142.193,140.54,-8.87076,140.568,-8.87063
142.193,140.54,-8.87076,140.595,-8.87022
142.193,140.54,-8.87076,140.623,-8.86953
142.193,140.54,-8.87076,140.651,-8.86857
142.193,140.54,-8.87076,140.679,-8.86732
142.193,140.54,-8.87076,140.706,-8.8658
142.243,140.54,-8.87076,140.54,-8.87076
142.243,140.54,-8.87076,140.568,-8.87104
142.243,140.54,-8.87076,140.595,-8.87189
142.243,140.54,-8.87076,140.623,-8.87328
142.243,140.54,-8.87076,140.651,-8.87523
142.243,140.54,-8.87076,140.678,-8.87773
142.243,140.54,-8.87076,140.706,-8.88079
142.293,140.54,-8.87076,140.54,-8.87076
142.293,140.54,-8.87076,140.568,-8.87077
142.293,140.54,-8.87076,140.595,-8.87077
142.293,140.54,-8.87076,140.623,-8.87078
142.293,140.54,-8.87076,140.651,-8.87079
142.293,140.54,-8.87076,140.679,-8.8708
142.293,140.54,-8.87076,140.706,-8.8708
142.343,140.54,-8.87076,140.54,-8.87076
142.343,140.54,-8.87076,140.568,-8.87063
142.343,140.54,-8.87076,140.595,-8.87022
142.343,140.54,-8.87076,140.623,-8.86953
142.343,140.54,-8.87076,140.651,-8.86857
142.343,140.54,-8.87076,140.679,-8.86732
142.343,140.54,-8.87076,140.706,-8.8658
142.393,140.538,-8.87074,140.538,-8.87074
142.393,140.538,-8.87074,140.555,-8.87091
142.393,140.538,-8.87074,140.572,-8.87142
142.393,140.538,-8.87074,140.588,-8.87225
142.393,140.538,-8.87074,140.605,-8.87342
142.393,140.538,-8.87074,140.622,-8.87493
142.393,140.538,-8.87074,140.638,-8.87676
142.443,140.538,-8.87074,140.538,-8.87074
142.443,140.538,-8.87074,140.566,-8.87051
142.443,140.538,-8.87074,140.594,-8.86983
142.443,140.538,-8.87074,140.622,-8.86868
142.443,140.538,-8.87074,140.649,-8.86708
142.443,140.538,-8.87074,140.677,-8.86501
142.443,140.538,-8.87074,140.705,-8.86249
142.493,140.537,-8.87072,140.537,-8.87072
142.493,140.537,-8.87072,140.554,-8.87084
142.493,140.537,-8.87072,140.57,-8.87118
142.493,140.537,-8.87072,140.587,-8.87174
142.493,140.537,-8.87072,140.604,-8.87252
142.493,140.537,-8.87072,140.62,-8.87353
142.493,140.537,-8.87072,140.637,-8.87476
142.543,140.537,-8.87072,140.537,-8.87072
142.543,140.537,-8.87072,140.565,-8.8705
142.543,140.537,-8.87072,140.593,-8.86983
142.543,140.537,-8.87072,140.62,-8.86871
142.543,140.537,-8.87072,140.648,-8.86715
142.543,140.537,-8.87072,140.676,-8.86513
142.543,140.537,-8.87072,140.703,-8.86266
142.593,140.536,-8.87071,140.536,-8.87071
142.593,140.536,-8.87071,140.553,-8.87083
142.593,140.536,-8.87071,140.569,-8.87118
142.593,140.536,-8.87071,140.586,-8.87175
142.593,140.536,-8.87071,140.603,-8.87256
142.593,140.536,-8.87071,140.619,-8.8736
142.593,140.536,-8.87071,140.636,-8.87486
142.643,140.536,-8.87071,140.536,-8.87071
142.643,140.536,-8.87071,140.564,-8.8705
142.643,140.536,-8.87071,140.592,-8.86984
142.643,140.536,-8.87071,140.62,-8.86875
142.643,140.536,-8.87071,140.647,-8.86721
142.643,140.536,-8.87071,140.675,-8.86523
142.643,140.536,-8.87071,140.703,-8.86282
142.693,140.536,-8.8707,140.536,-8.8707
142.693,140.536,-8.8707,140.558,-8.87086
142.693,140.536,-8.8707,140.58,-8.87134
142.693,140.536,-8.8707,140.602,-8.87213
142.693,140.536,-8.8707,140.624,-8.87323
142.693,140.536,-8.8707,140.647,-8.87465
142.693,140.536,-8.8707,140.669,-8.87638
142.743,140.536,-8.8707,140.536,-8.8707
142.743,140.536,-8.8707,140.564,-8.87049
142.743,140.536,-8.8707,140.591,-8.86985
142.743,140.536,-8.8707,140.619,-8.86878
142.743,140.536,-8.8707,140.647,-8.86728
142.743,140.536,-8.8707,140.675,-8.86534
142.743,140.536,-8.8707,140.702,-8.86298
142.793,140.535,-8.8707,140.535,-8.8707
142.793,140.535,-8.8707,140.558,-8.87086
142.793,140.535,-8.8707,140.58,-8.87135
142.793,140.535,-8.8707,140.602,-8.87216
142.793,140.535,-8.8707,140.624,-8.87329
142.793,140.535,-8.8707,140.646,-8.87474
142.793,140.535,-8.8707,140.668,-8.87651
142.843,140.536,-8.8707,140.536,-8.8707
142.843,140.536,-8.8707,140.564,-8.8705
142.843,140.536,-8.8707,140.591,-8.86987
142.843,140.536,-8.8707,140.619,-8.86882
142.843,140.536,-8.8707,140.647,-8.86735
142.843,140.536,-8.8707,140.675,-8.86545
142.843,140.536,-8.8707,140.702,-8.86314
142.893,140.535,-8.8707,140.535,-8.8707
142.893,140.535,-8.8707,140.558,-8.87087
142.893,140.535,-8.8707,140.58,-8.87136
142.893,140.535,-8.8707,140.602,-8.87219
142.893,140.535,-8.8707,140.624,-8.87334
142.893,140.535,-8.8707,140.646,-8.87483
142.893,140.535,-8.8707,140.669,-8.87663
142.943,140.536,-8.87071,140.536,-8.87071
142.943,140.536,-8.87071,140.564,-8.87051
142.943,140.536,-8.87071,140.592,-8.86989
142.943,140.536,-8.87071,140.619,-8.86887
142.943,140.536,-8.87071,140.647,-8.86743
142.943,140.536,-8.87071,140.675,-8.86557
142.943,140.536,-8.87071,140.703,-8.86331
142.993,140.539,-8.87075,140.539,-8.87075
142.993,140.539,-8.87075,140.572,-8.87068
142.993,140.539,-8.87075,140.606,-8.87044
142.993,140.539,-8.87075,140.639,-8.87004
142.993,140.539,-8.87075,140.672,-8.86948
142.993,140.539,-8.87075,140.706,-8.86876
142.993,140.539,-8.87075,140.739,-8.86787
143.043,140.544,-8.87082,140.544,-8.87082
143.043,140.544,-8.87082,140.583,-8.87093
143.043,140.544,-8.87082,140.622,-8.87124
143.043,140.544,-8.87082,140.661,-8.87175
143.043,140.544,-8.87082,140.699,-8.87245
143.043,140.544,-8.87082,140.738,-8.87336
143.043,140.544,-8.87082,140.777,-8.87446
143.093,140.547,-8.87087,140.547,-8.87087
143.093,140.547,-8.87087,140.575,-8.87064
143.093,140.547,-8.87087,140.603,-8.86991
143.093,140.547,-8.87087,140.631,-8.8687
143.093,140.547,-8.87087,140.658,-8.867
143.093,140.547,-8.87087,140.686,-8.86481
143.093,140.547,-8.87087,140.714,-8.86214
143.143,140.551,-8.87081,140.551,-8.87081
143.143,140.551,-8.87081,140.59,-8.87067
143.143,140.551,-8.87081,140.629,-8.87024
143.143,140.551,-8.87081,140.668,-8.86951
143.143,140.551,-8.87081,140.707,-8.86849
143.143,140.551,-8.87081,140.746,-8.86718
143.143,140.551,-8.87081,140.785,-8.86557
143.193,140.554,-8.87078,140.554,-8.87078
143.193,140.554,-8.87078,140.582,-8.87082
143.193,140.554,-8.87078,140.609,-8.87093
143.193,140.554,-8.87078,140.637,-8.8711
143.193,140.554,-8.87078,140.665,-8.87135
143.193,140.554,-8.87078,140.693,-8.87166
143.193,140.554,-8.87078,140.721,-8.87203
143.243,140.557,-8.87093,140.557,-8.87093
143.243,140.557,-8.87093,140.591,-8.87077
143.243,140.557,-8.87093,140.624,-8.87027
143.243,140.557,-8.87093,140.657,-8.86944
143.243,140.557,-8.87093,140.691,-8.86827
143.243,140.557,-8.87093,140.724,-8.86676
143.243,140.557,-8.87093,140.757,-8.86492
143.293,140.559,-8.87102,140.559,-8.87102
143.293,140.559,-8.87102,140.587,-8.8713
143.293,140.559,-8.87102,140.615,-8.87214
143.293,140.559,-8.87102,140.643,-8.87352
143.293,140.559,-8.87102,140.67,-8.87546
143.293,140.559,-8.87102,140.698,-8.87795
143.293,140.559,-8.87102,140.726,-8.88099
143.343,140.562,-8.87097,140.562,-8.87097
143.343,140.562,-8.87097,140.596,-8.8708
143.343,140.562,-8.87097,140.629,-8.87026
143.343,140.562,-8.87097,140.662,-8.86936
143.343,140.562,-8.87097,140.696,-8.8681
143.343,140.562,-8.87097,140.729,-8.86648
143.343,140.562,-8.87097,140.762,-8.86449
143.393,140.564,-8.87095,140.564,-8.87095
143.393,140.564,-8.87095,140.586,-8.87117
143.393,140.564,-8.87095,140.608,-8.87181
143.393,140.564,-8.87095,140.631,-8.87288
143.393,140.564,-8.87095,140.653,-8.87437
143.393,140.564,-8.87095,140.675,-8.87628
143.393,140.564,-8.87095,140.697,-8.87862
143.443,140.568,-8.87105,140.568,-8.87105
143.443,140.568,-8.87105,140.606,-8.87088
143.443,140.568,-8.87105,140.645,-8.87036
143.443,140.568,-8.87105,140.684,-8.86948
143.443,140.568,-8.87105,140.723,-8.86825
143.443,140.568,-8.87105,140.762,-8.86666
143.443,140.568,-8.87105,140.801,-8.86472
143.493,140.572,-8.87122,140.572,-8.87122
143.493,140.572,-8.87122,140.611,-8.87124
143.493,140.572,-8.87122,140.65,-8.8713
143.493,140.572,-8.87122,140.689,-8.8714
143.493,140.572,-8.87122,140.727,-8.87153
143.493,140.572,-8.87122,140.766,-8.87169
143.493,140.572,-8.87122,140.805,-8.87189
143.543,140.577,-8.87116,140.577,-8.87116
143.543,140.577,-8.87116,140.611,-8.87097
143.543,140.577,-8.87116,140.644,-8.8704
143.543,140.577,-8.87116,140.677,-8.86943
143.543,140.577,-8.87116,140.711,-8.86807
143.543,140.577,-8.87116,140.744,-8.86633
143.543,140.577,-8.87116,140.777,-8.86419
143.593,140.583,-8.87127,140.583,-8.87127
143.593,140.583,-8.87127,140.622,-8.87125
143.593,140.583,-8.87127,140.661,-8.87116
143.593,140.583,-8.87127,140.7,-8.871
143.593,140.583,-8.87127,140.738,-8.87078
143.593,140.583,-8.87127,140.777,-8.87049
143.593,140.583,-8.87127,140.816,-8.87013
143.643,140.588,-8.87134,140.588,-8.87134
143.643,140.588,-8.87134,140.621,-8.87149
143.643,140.588,-8.87134,140.655,-8.87191
143.643,140.588,-8.87134,140.688,-8.87261
143.643,140.588,-8.87134,140.721,-8.87359
143.643,140.588,-8.87134,140.755,-8.87484
143.643,140.588,-8.87134,140.788,-8.87637
143.693,140.595,-8.87158,140.595,-8.87158
143.693,140.595,-8.87158,140.633,-8.87146
143.693,140.595,-8.87158,140.672,-8.87108
143.693,140.595,-8.87158,140.711,-8.87044
143.693,140.595,-8.87158,140.75,-8.86954
143.693,140.595,-8.87158,140.789,-8.86838
143.693,140.595,-8.87158,140.828,-8.86696
143.743,140.605,-8.87193,140.605,-8.87193
143.743,140.605,-8.87193,140.655,-8.87152
143.743,140.605,-8.87193,140.705,-8.87028
143.743,140.605,-8.87193,140.755,-8.86821
143.743,140.605,-8.87193,140.805,-8.8653
143.743,140.605,-8.87193,140.855,-8.86157
143.743,140.605,-8.87193,140.905,-8.857
143.793,140.618,-8.87176,140.618,-8.87176
143.793,140.618,-8.87176,140.668,-8.87161
143.793,140.618,-8.87176,140.718,-8.87112
143.793,140.618,-8.87176,140.768,-8.87029
143.793,140.618,-8.87176,140.818,-8.86914
143.793,140.618,-8.87176,140.868,-8.86764
143.793,140.618,-8.87176,140.918,-8.86582
143.843,140.629,-8.87177,140.629,-8.87177
143.843,140.629,-8.87177,140.674,-8.87141
143.843,140.629,-8.87177,140.718,-8.87031
143.843,140.629,-8.87177,140.762,-8.86846
143.843,140.629,-8.87177,140.807,-8.86588
143.843,140.629,-8.87177,140.851,-8.86256
143.843,140.629,-8.87177,140.895,-8.8585
143.893,140.642,-8.87176,140.642,-8.87176
143.893,140.642,-8.87176,140.692,-8.87161
143.893,140.642,-8.87176,140.742,-8.87112
143.893,140.642,-8.87176,140.792,-8.8703
143.893,140.642,-8.87176,140.842,-8.86914
143.893,140.642,-8.87176,140.892,-8.86765
143.893,140.642,-8.87176,140.942,-8.86582
143.943,140.655,-8.87095,140.655,-8.87095
143.943,140.655,-8.87095,140.705,-8.87054
143.943,140.655,-8.87095,140.755,-8.8693
143.943,140.655,-8.87095,140.805,-8.86723
143.943,140.655,-8.87095,140.855,-8.86432
143.943,140.655,-8.87095,140.905,-8.86058
143.943,140.655,-8.87095,140.955,-8.85601
143.993,140.671,-8.86899,140.671,-8.86899
143.993,140.671,-8.86899,140.726,-8.86882
143.993,140.671,-8.86899,140.781,-8.86828
143.993,140.671,-8.86899,140.836,-8.86737
143.993,140.671,-8.86899,140.891,-8.86609
143.993,140.671,-8.86899,140.946,-8.86444
143.993,140.671,-8.86899,141.001,-8.86243
144.043,140.688,-8.86576,140.688,-8.86576
144.043,140.688,-8.86576,140.746,-8.86528
144.043,140.688,-8.86576,140.803,-8.86385
144.043,140.688,-8.86576,140.861,-8.86144
144.043,140.688,-8.86576,140.919,-8.85807
144.043,140.688,-8.86576,140.977,-8.85374
144.043,140.688,-8.86576,141.034,-8.84844
144.093,140.704,-8.86167,140.704,-8.86167
144.093,140.704,-8.86167,140.756,-8.8615
144.093,140.704,-8.86167,140.808,-8.86099
144.093,140.704,-8.86167,140.86,-8.86013
144.093,140.704,-8.86167,140.912,-8.85892
144.093,140.704,-8.86167,140.963,-8.85736
144.093,140.704,-8.86167,141.015,-8.85546
144.143,140.721,-8.85587,140.721,-8.85587
144.143,140.721,-8.85587,140.776,-8.85541
144.143,140.721,-8.85587,140.831,-8.85403
144.143,140.721,-8.85587,140.887,-8.85174
144.143,140.721,-8.85587,140.942,-8.84852
144.143,140.721,-8.85587,140.996,-8.84439
144.143,140.721,-8.85587,141.051,-8.83934
144.193,140.74,-8.84974,140.74,-8.84974
144.193,140.74,-8.84974,140.803,-8.84953
144.193,140.74,-8.84974,140.865,-8.8489
144.193,140.74,-8.84974,140.928,-8.84785
144.193,140.74,-8.84974,140.99,-8.84638
144.193,140.74,-8.84974,141.053,-8.8445
144.193,140.74,-8.84974,141.115,-8.8422
144.243,140.761,-8.84369,140.761,-8.84369
144.243,140.761,-8.84369,140.83,-8.84311
144.243,140.761,-8.84369,140.898,-8.8414
144.243,140.761,-8.84369,140.966,-8.83854
144.243,140.761,-8.84369,141.034,-8.83454
144.243,140.761,-8.84369,141.103,-8.82941
144.243,140.761,-8.84369,141.171,-8.82314
144.293,140.784,-8.83774,140.784,-8.83774
144.293,140.784,-8.83774,140.852,-8.8375
144.293,140.784,-8.83774,140.919,-8.83681
144.293,140.784,-8.83774,140.987,-8.83567
144.293,140.784,-8.83774,141.054,-8.83407
144.293,140.784,-8.83774,141.122,-8.83202
144.293,140.784,-8.83774,141.189,-8.82952
144.343,140.81,-8.83192,140.81,-8.83192
144.343,140.81,-8.83192,140.887,-8.83126
144.343,140.81,-8.83192,140.965,-8.8293
144.343,140.81,-8.83192,141.042,-8.82605
144.343,140.81,-8.83192,141.119,-8.82151
144.343,140.81,-8.83192,141.197,-8.81568
144.343,140.81,-8.83192,141.274,-8.80857
144.393,140.839,-8.82647,140.839,-8.82647
144.393,140.839,-8.82647,140.923,-8.82616
144.393,140.839,-8.82647,141.007,-8.82529
144.393,140.839,-8.82647,141.091,-8.82385
144.393,140.839,-8.82647,141.176,-8.82185
144.393,140.839,-8.82647,141.26,-8.81928
144.393,140.839,-8.82647,141.344,-8.81615
144.443,140.872,-8.82404,140.872,-8.82404
144.443,140.872,-8.82404,140.963,-8.82324
144.443,140.872,-8.82404,141.054,-8.82092
144.443,140.872,-8.82404,141.146,-8.81708
144.443,140.872,-8.82404,141.237,-8.81173
144.443,140.872,-8.82404,141.328,-8.80485
144.443,140.872,-8.82404,141.418,-8.79645
144.493,140.906,-8.82229,140.906,-8.82229
144.493,140.906,-8.82229,140.999,-8.82194
144.493,140.906,-8.82229,141.092,-8.82097
144.493,140.906,-8.82229,141.185,-8.81938
144.493,140.906,-8.82229,141.278,-8.81717
144.493,140.906,-8.82229,141.37,-8.81434
144.493,140.906,-8.82229,141.463,-8.81089
144.543,140.939,-8.8187,140.939,-8.8187
144.543,140.939,-8.8187,141.023,-8.81795
144.543,140.939,-8.8187,141.108,-8.8158
144.543,140.939,-8.8187,141.193,-8.81223
144.543,140.939,-8.8187,141.277,-8.80725
144.543,140.939,-8.8187,141.362,-8.80086
144.543,140.939,-8.8187,141.446,-8.79306
144.593,140.972,-8.81429,140.972,-8.81429
144.593,140.972,-8.81429,141.064,-8.81394
144.593,140.972,-8.81429,141.155,-8.81298
144.593,140.972,-8.81429,141.247,-8.81141
144.593,140.972,-8.81429,141.338,-8.80923
144.593,140.972,-8.81429,141.429,-8.80643
144.593,140.972,-8.81429,141.521,-8.80303
144.643,141.008,-8.80882,141.008,-8.80882
144.643,141.008,-8.80882,141.103,-8.80797
144.643,141.008,-8.80882,141.198,-8.80554
144.643,141.008,-8.80882,141.293,-8.80153
144.643,141.008,-8.80882,141.388,-8.79593
144.643,141.008,-8.80882,141.482,-8.78875
144.643,141.008,-8.80882,141.577,-8.77999
144.693,141.046,-8.80287,141.046,-8.80287
144.693,141.046,-8.80287,141.156,-8.80244
144.693,141.046,-8.80287,141.266,-8.80127
144.693,141.046,-8.80287,141.375,-8.79938
144.693,141.046,-8.80287,141.485,-8.79675
144.693,141.046,-8.80287,141.595,-8.79339
144.693,141.046,-8.80287,141.704,-8.78929
144.743,141.089,-8.7971,141.089,-8.7971
144.743,141.089,-8.7971,141.208,-8.79604
144.743,141.089,-8.7971,141.326,-8.79299
144.743,141.089,-8.7971,141.445,-8.78797
144.743,141.089,-8.7971,141.563,-8.78097
144.743,141.089,-8.7971,141.682,-8.77199
144.743,141.089,-8.7971,141.8,-8.76104
144.793,141.134,-8.79014,141.134,-8.79014
144.793,141.134,-8.79014,141.247,-8.78968
144.793,141.134,-8.79014,141.359,-8.78847
144.793,141.134,-8.79014,141.472,-8.7865
144.793,141.134,-8.79014,141.585,-8.78378
144.793,141.134,-8.79014,141.698,-8.78031
144.793,141.134,-8.79014,141.81,-8.77609
144.843,141.181,-8.78035,141.181,-8.78035
144.843,141.181,-8.78035,141.303,-8.77924
144.843,141.181,-8.78035,141.425,-8.77609
144.843,141.181,-8.78035,141.547,-8.7709
144.843,141.181,-8.78035,141.668,-8.76368
144.843,141.181,-8.78035,141.79,-8.75444
144.843,141.181,-8.78035,141.911,-8.74316
144.893,141.232,-8.77115,141.232,-8.77115
144.893,141.232,-8.77115,141.357,-8.77062
144.893,141.232,-8.77115,141.483,-8.76924
144.893,141.232,-8.77115,141.609,-8.76702
144.893,141.232,-8.77115,141.735,-8.76396
144.893,141.232,-8.77115,141.861,-8.76006
144.893,141.232,-8.77115,141.987,-8.75531
144.943,141.288,-8.76207,141.288,-8.76207
144.943,141.288,-8.76207,141.435,-8.7607
144.943,141.288,-8.76207,141.582,-8.75688
144.943,141.288,-8.76207,141.728,-8.75061
144.943,141.288,-8.76207,141.875,-8.74189
144.943,141.288,-8.76207,142.021,-8.73073
144.943,141.288,-8.76207,142.168,-8.71712
144.993,141.349,-8.75261,141.349,-8.75261
144.993,141.349,-8.75261,141.501,-8.75194
144.993,141.349,-8.75261,141.653,-8.75025
144.993,141.349,-8.75261,141.805,-8.74754
144.993,141.349,-8.75261,141.958,-8.74382
144.993,141.349,-8.75261,142.11,-8.73908
144.993,141.349,-8.75261,142.262,-8.73332
145.043,141.415,-8.74215,141.415,-8.74215
145.043,141.415,-8.74215,141.583,-8.74056
145.043,141.415,-8.74215,141.75,-8.73617
145.043,141.415,-8.74215,141.918,-8.72899
145.043,141.415,-8.74215,142.085,-8.71901
145.043,141.415,-8.74215,142.252,-8.70625
145.043,141.415,-8.74215,142.419,-8.69069
145.093,141.486,-8.73117,141.486,-8.73117
145.093,141.486,-8.73117,141.655,-8.73041
145.093,141.486,-8.73117,141.823,-8.72852
145.093,141.486,-8.73117,141.991,-8.7255
145.093,141.486,-8.73117,142.159,-8.72136
145.093,141.486,-8.73117,142.327,-8.7161
145.093,141.486,-8.73117,142.495,-8.70971
145.143,141.564,-8.72125,141.564,-8.72125
145.143,141.564,-8.72125,141.755,-8.71941
145.143,141.564,-8.72125,141.946,-8.71439
145.143,141.564,-8.72125,142.136,-8.70619
145.143,141.564,-8.72125,142.327,-8.69481
145.143,141.564,-8.72125,142.517,-8.68025
145.143,141.564,-8.72125,142.707,-8.66251
145.193,141.646,-8.709,141.646,-8.709
145.193,141.646,-8.709,141.842,-8.70808
145.193,141.646,-8.709,142.037,-8.70586
145.193,141.646,-8.709,142.233,-8.70233
145.193,141.646,-8.709,142.428,-8.69749
145.193,141.646,-8.709,142.624,-8.69134
145.193,141.646,-8.709,142.819,-8.68389
145.243,141.735,-8.69297,141.735,-8.69297
145.243,141.735,-8.69297,141.949,-8.69086
145.243,141.735,-8.69297,142.163,-8.68519
145.243,141.735,-8.69297,142.377,-8.67593
145.243,141.735,-8.69297,142.591,-8.66311
145.243,141.735,-8.69297,142.805,-8.64671
145.243,141.735,-8.69297,143.018,-8.62675
145.293,141.83,-8.6779,141.83,-8.6779
145.293,141.83,-8.6779,142.056,-8.6768
145.293,141.83,-8.6779,142.282,-8.67418
145.293,141.83,-8.6779,142.508,-8.67006
145.293,141.83,-8.6779,142.734,-8.66442
145.293,141.83,-8.6779,142.959,-8.65728
145.293,141.83,-8.6779,143.185,-8.64863
145.343,141.934,-8.66144,141.934,-8.66144
145.343,141.934,-8.66144,142.179,-8.65899
145.343,141.934,-8.66144,142.424,-8.65246
145.343,141.934,-8.66144,142.669,-8.64183
145.343,141.934,-8.66144,142.914,-8.62712
145.343,141.934,-8.66144,143.158,-8.60833
145.343,141.934,-8.66144,143.402,-8.58547
145.393,142.045,-8.64132,142.045,-8.64132
145.393,142.045,-8.64132,142.302,-8.64001
145.393,142.045,-8.64132,142.558,-8.63698
145.393,142.045,-8.64132,142.815,-8.63224
145.393,142.045,-8.64132,143.071,-8.62578
145.393,142.045,-8.64132,143.327,-8.61761
145.393,142.045,-8.64132,143.584,-8.60772
145.443,142.163,-8.61935,142.163,-8.61935
145.443,142.163,-8.61935,142.438,-8.61928
145.443,142.163,-8.61935,142.713,-8.62013
145.443,142.163,-8.61935,142.988,-8.62188
145.443,142.163,-8.61935,143.263,-8.62455
145.443,142.163,-8.61935,143.538,-8.62813
145.443,142.163,-8.61935,143.813,-8.63262
145.493,142.29,-8.5986,142.29,-8.5986
145.493,142.29,-8.5986,142.582,-8.5969
145.493,142.29,-8.5986,142.874,-8.59295
145.493,142.29,-8.5986,143.166,-8.58674
145.493,142.29,-8.5986,143.457,-8.57829
145.493,142.29,-8.5986,143.749,-8.56759
145.493,142.29,-8.5986,144.04,-8.55464
145.543,142.427,-8.5756,142.427,-8.5756
145.543,142.427,-8.5756,142.74,-8.57531
145.543,142.427,-8.5756,143.054,-8.57573
145.543,142.427,-8.5756,143.367,-8.57687
145.543,142.427,-8.5756,143.681,-8.57873
145.543,142.427,-8.5756,143.994,-8.58131
145.543,142.427,-8.5756,144.307,-8.5846
145.593,142.575,-8.55151,142.575,-8.55151
145.593,142.575,-8.55151,142.91,-8.54972
145.593,142.575,-8.55151,143.245,-8.5458
145.593,142.575,-8.55151,143.58,-8.53975
145.593,142.575,-8.55151,143.915,-8.53157
145.593,142.575,-8.55151,144.249,-8.52126
145.593,142.575,-8.55151,144.584,-8.50882
145.643,142.734,-8.5271,142.734,-8.5271
145.643,142.734,-8.5271,143.094,-8.52696
145.643,142.734,-8.5271,143.453,-8.52813
145.643,142.734,-8.5271,143.813,-8.53061
145.643,142.734,-8.5271,144.173,-8.53439
145.643,142.734,-8.5271,144.533,-8.53949
145.643,142.734,-8.5271,144.892,-8.54589
145.693,142.904,-8.50357,142.904,-8.50357
145.693,142.904,-8.50357,143.284,-8.50196
145.693,142.904,-8.50357,143.663,-8.49884
145.693,142.904,-8.50357,144.042,-8.4942
145.693,142.904,-8.50357,144.422,-8.48804
145.693,142.904,-8.50357,144.801,-8.48037
145.693,142.904,-8.50357,145.18,-8.47117
145.743,143.082,-8.4781,143.082,-8.4781
145.743,143.082,-8.4781,143.475,-8.47447
145.743,143.082,-8.4781,143.867,-8.46535
145.743,143.082,-8.4781,144.259,-8.45073
145.743,143.082,-8.4781,144.65,-8.43063
145.743,143.082,-8.4781,145.042,-8.40504
145.743,143.082,-8.4781,145.433,-8.37398
145.793,143.266,-8.45054,143.266,-8.45054
145.793,143.266,-8.45054,143.672,-8.44879
145.793,143.266,-8.45054,144.077,-8.44542
145.793,143.266,-8.45054,144.483,-8.44043
145.793,143.266,-8.45054,144.888,-8.43381
145.793,143.266,-8.45054,145.294,-8.42557
145.793,143.266,-8.45054,145.699,-8.41571
145.843,143.459,-8.42446,143.459,-8.42446
145.843,143.459,-8.42446,143.874,-8.4206
145.843,143.459,-8.42446,144.288,-8.41094
145.843,143.459,-8.42446,144.703,-8.39547
145.843,143.459,-8.42446,145.117,-8.37421
145.843,143.459,-8.42446,145.53,-8.34715
145.843,143.459,-8.42446,145.943,-8.3143
145.893,143.663,-8.39642,143.663,-8.39642
145.893,143.663,-8.39642,144.08,-8.39462
145.893,143.663,-8.39642,144.496,-8.39115
145.893,143.663,-8.39642,144.913,-8.38602
145.893,143.663,-8.39642,145.329,-8.37921
145.893,143.663,-8.39642,145.746,-8.37074
